Y,tid,age25_250,age25_onegrid,age25_threegrid,age25_twogrid,age35_250,age35_onegrid,age35_threegrid,age35_twogrid,atmj1000,atmj1500,atmj250,atmj500,atmj750,local_250,local_onegrid,local_threegrid,local_twogrid,non_local_250,non_local_onegrid,non_local_threegrid,non_local_twogrid,people_250,people_onegrid,people_threegrid,people_twogrid,rich1_250,rich1_onegrid,rich1_threegrid,rich1_twogrid,路网可达性,网吧j1000,网吧j1500,网吧j250,网吧j500,网吧j750,医院j1000,医院j1500,医院j250,医院j500,医院j750,娱乐场所j1000,娱乐场所j1500,娱乐场所j250,娱乐场所j500,娱乐场所j750,住宅区j1000,住宅区j1500,住宅区j250,住宅区j500,住宅区j750
0,450,0.466666667,0.156994819,0.246268657,0.214341186,0.266666667,0.050777202,0.115485075,0.101475537,0,11,0,0,0,0.733333333,0.237823834,0.443843284,0.386487186,0.266666667,0.721761658,0.506343284,0.564845975,15,1930,5360,3863,0,0,0,0,37.08962372,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,19,0,0,0
0,451,0.132075472,0.142782152,0.24095458,0.197102242,0.075471698,0.041994751,0.118360277,0.101148168,0,9,0,0,0,0,0.220997375,0.440146266,0.388737015,1,0.73648294,0.510007698,0.560962274,53,1905,5196,3658,0,0,0,0,37.85577362,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0
0,452,0.063492063,0.137307078,0.222290767,0.186353211,0,0.036189462,0.11967921,0.098623853,0,0,0,0,0,0.111111111,0.214475785,0.44252519,0.384461009,0.777777778,0.742416179,0.505038042,0.563933486,63,1879,4863,3488,0,0,0,0,38.30390656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
0.128471692,550,0.363636364,0.159445407,0.204539007,0.197183099,0,0.157134604,0.172765957,0.160118606,2,2,0,2,2,1,0.534950895,0.464113475,0.512972572,0,0.343154246,0.458439716,0.398072646,11,1731,3525,2698,0,0,0,0,24.43835869,1,1,0,1,1,0,0,0,0,0,1,4,0,1,1,8,38,0,0,3
0.090462527,551,0.151298701,0.171384457,0.204836415,0.193703148,0.16038961,0.152856408,0.172830725,0.165517241,2,2,0,2,2,0.535714286,0.55892949,0.489568516,0.532833583,0.327272727,0.332475553,0.439544808,0.388605697,1540,1943,4218,3335,0,0,0,0,24.67758842,1,1,0,1,1,0,0,0,0,0,1,3,0,1,1,20,37,0,3,8
0.042442384,552,0.229357798,0.173781803,0.216260698,0.211318212,0.100917431,0.163001294,0.181040158,0.181675275,2,2,0,2,2,0.80733945,0.587753342,0.538018433,0.568380867,0.19266055,0.313497197,0.400263331,0.36626993,109,2319,6076,4453,0,0,0,0,24.79393463,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,22,30,3,5,17
0.009925152,553,0.181034483,0.20315865,0.239500412,0.236008448,0.301724138,0.208183776,0.188306341,0.186026047,2,4,0,2,2,0.879310345,0.709978464,0.59415317,0.609820486,0.120689655,0.253409907,0.354515509,0.333861316,116,1393,7286,5682,0,0,0,0,24.53264908,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,24,27,5,15,22
0.000752565,554,0.219512195,0.222093696,0.246749729,0.274144038,0.170731707,0.216310006,0.186078007,0.193624557,2,8,0,0,2,0.902439024,0.685945633,0.610644637,0.647225502,0.048780488,0.274146906,0.337757313,0.3270366,82,1729,7384,4235,0,0,0,0,24.57396614,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,25,32,7,15,24
0,555,0.297169811,0.254982818,0.274617632,0.274250889,0.198113208,0.210996564,0.186630005,0.187404774,4,10,0,0,1,0.580188679,0.687285223,0.649939852,0.673184358,0.367924528,0.272852234,0.321876611,0.30091417,212,1455,5819,3938,0,0,0,0,24.69873085,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,26,34,7,14,24
0,556,0.339622642,0.320553781,0.278594012,0.288254153,0.396226415,0.157614483,0.18876697,0.18944914,8,13,0,0,0,0.735849057,0.681576145,0.676027525,0.687846109,0.264150943,0.287539936,0.295517947,0.288837074,53,939,5377,3431,0,0,0,0,26.52626843,1,2,0,0,0,0,1,0,0,0,1,2,0,0,0,30,45,5,12,23
0.00029785,557,0.543478261,0.353200883,0.283147823,0.300764656,0,0.125827815,0.187853935,0.17884452,8,17,0,0,6,0.760869565,0.739514349,0.698886936,0.731945624,0.239130435,0.236203091,0.268502246,0.24468989,46,453,5121,2354,0,0,0,0,31.63752079,1,3,0,0,0,0,2,0,0,0,1,3,0,0,0,29,51,0,8,19
0.005430671,558,0,0.288939052,0.257427236,0.237489152,0.611111111,0.153498871,0.164530237,0.148394562,10,23,0,4,8,1,0.740406321,0.713014628,0.697714782,0,0.225733634,0.242798975,0.244720856,18,443,6631,3457,0,0,0,0,33.52352037,1,3,0,0,1,1,2,0,0,0,1,3,0,0,1,36,52,1,3,15
0.011887742,559,0.234042553,0.197349043,0.221166274,0.220366434,0.29787234,0.145802651,0.124306242,0.127543274,14,21,2,7,12,0.680851064,0.635738832,0.671861933,0.646016803,0.234042553,0.287677958,0.296738387,0.320983905,47,2037,13153,9879,0,0,0,0,35.34046731,1,2,0,0,1,1,2,0,0,0,1,2,0,0,1,28,54,1,1,12
0.014122336,560,0.223404255,0.211782032,0.180141047,0.171614503,0.163120567,0.126067747,0.093979967,0.090982337,14,21,3,9,14,0.563829787,0.584388807,0.625408831,0.600433839,0.361702128,0.349926362,0.345819706,0.371428571,282,3395,19568,16135,0,0,0,0,36.71696823,2,2,0,0,1,1,2,0,0,1,2,3,0,0,1,23,55,1,1,18
0.010469036,561,0.288659794,0.197530864,0.179802956,0.171041885,0.092783505,0.112654321,0.094948324,0.090362851,14,22,3,11,14,0.597938144,0.570730453,0.609968125,0.588554428,0.309278351,0.369855967,0.355404231,0.377552211,194,3888,20706,17142,0,0,0,0,37.39832779,2,2,0,0,1,2,2,0,0,1,2,3,0,0,1,23,51,0,3,15
0.003683898,562,0.42,0.200414079,0.187539907,0.17945606,0.14,0.104347826,0.093496306,0.088541954,14,25,3,7,14,0.7,0.52173913,0.582459181,0.560269212,0.22,0.420703934,0.381921007,0.404976003,50,2415,21926,18127,0,0,0,0,36.86986588,2,2,0,0,0,1,4,0,0,1,2,3,0,0,0,25,44,0,2,12
0.000247037,563,0.192982456,0.192337764,0.217863609,0.205056015,0.070175439,0.09460516,0.094266747,0.075195026,14,24,2,5,11,0.49122807,0.457388585,0.540213237,0.50912077,0.192982456,0.466770915,0.427157514,0.462431814,57,1279,24855,17049,0,0,0,0,35.88099182,1,2,0,0,0,1,4,0,0,1,1,3,0,0,0,25,42,0,1,11
0,564,0.34375,0.283935243,0.222535337,0.201682243,0,0.120797011,0.08811952,0.048317757,17,26,0,4,5,0.5625,0.392278954,0.514358561,0.434205607,0.21875,0.510585305,0.457416354,0.531308411,32,803,22356,10700,0,0,0,0,33.84174011,1,2,0,0,0,1,4,0,0,0,1,3,0,0,0,22,39,0,3,7
0,565,0.24137931,0.341701534,0.233264746,0.351363534,0.24137931,0.080892608,0.076131687,0.07054316,16,25,0,0,4,0.379310345,0.355648536,0.436694102,0.284201037,0.620689655,0.59972106,0.52914952,0.659679964,29,717,14580,4437,0,0,0.000274348,0,31.88749062,0,2,0,0,0,3,4,0,0,0,0,3,0,0,0,15,38,2,3,5
0,566,0.428571429,0.320652174,0.348141871,0.424157303,0.095238095,0.067028986,0.10749304,0.063202247,13,23,0,0,0,0.333333333,0.429347826,0.351531292,0.236516854,0.666666667,0.543478261,0.6050115,0.728089888,42,552,8261,3560,0,0,0.000484203,0,31.86536186,0,1,0,0,0,2,4,0,0,0,0,2,0,0,0,14,33,2,3,7
0,567,0.35,0.371024735,0.372784292,0.472306525,0,0.065371025,0.113989637,0.064491654,9,18,0,0,0,0.416666667,0.362190813,0.347422962,0.272382398,0.583333333,0.604240283,0.617398418,0.698406677,60,566,7334,2636,0,0,0.000545405,0,32.94214096,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,14,28,0,2,7
0,568,0.516556291,0.4,0.367707267,0.353840683,0.092715232,0.091428571,0.134595701,0.143314367,9,15,0,0,0,0.231788079,0.377142857,0.449974411,0.545874822,0.768211921,0.592380952,0.510747185,0.402916074,151,525,7816,2812,0,0,0.000511771,0,34.29978882,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,14,21,0,0,4
0,569,0.31372549,0.368907563,0.264968336,0.253487445,0.107843137,0.162184874,0.12751871,0.118971702,9,11,0,0,0,0.274509804,0.566386555,0.49064479,0.461737744,0.68627451,0.382352941,0.453943581,0.487245915,102,1190,6948,5018,0,0,0.000575705,0,35.842686,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,21,0,0,2
0,570,0.636363636,0.203770197,0.249483553,0.244225074,0.363636364,0.102932376,0.122358176,0.119249753,0,11,0,0,0,0.363636364,0.408138839,0.473700938,0.443632774,0.636363636,0.540095751,0.466867949,0.506021718,11,3342,6293,5065,0,0,0.000635627,0,37.31008759,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,20,0,0,2
0,571,0.142188414,0.188944136,0.240890688,0.222867815,0.03510825,0.099444282,0.123819163,0.120771944,0,11,0,0,0,0.224692803,0.3878327,0.471997301,0.445113094,0.732007022,0.559520328,0.466936572,0.501971363,1709,3419,5928,4819,0,0,0,0,38.13629639,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,18,0,0,0
0,572,0,0.143022359,0.221619667,0.211064208,0.363636364,0.073631457,0.124909617,0.117973784,0,11,0,0,0,0.363636364,0.297609869,0.470535069,0.443679182,0.636363636,0.653430995,0.465292842,0.502999333,11,2594,5532,4501,0,0,0,0,38.46258865,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10,0,0,0
0,573,0,0.112403101,0.212977707,0.144704649,0,0.069767442,0.120421975,0.082838168,0,0,0,0,0,0,0.112403101,0.466958599,0.328206921,1,0.84496124,0.474522293,0.621111499,7,258,5024,2861,0,0,0,0,38.63135101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0.339990789,670,0.14,0.161679537,0.222433862,0.200299401,0.08,0.158301158,0.179470899,0.169161677,2,10,0,2,2,0.5,0.510135135,0.434708995,0.470958084,0.5,0.379343629,0.493756614,0.448502994,50,2072,4725,3340,0,0,0,0,24.99479935,1,1,0,1,1,0,2,0,0,0,1,4,0,1,1,13,47,0,2,3
0.273880927,671,0.116666667,0.176596657,0.218791438,0.195847924,0.116666667,0.164594942,0.17560144,0.172086043,2,4,2,2,2,0.466666667,0.518216888,0.46372419,0.484742371,0.533333333,0.383626232,0.467323357,0.441470735,60,2333,5279,3998,0,0,0,0,25.24537903,1,1,1,1,1,0,0,0,0,0,1,4,1,1,1,15,43,2,3,7
0.171706364,672,0.245098039,0.183021807,0.224663872,0.209982788,0.137254902,0.169392523,0.183316467,0.181870338,2,2,2,2,2,0.68627451,0.542445483,0.516842562,0.546758462,0.31372549,0.36682243,0.420124331,0.388028304,102,2568,6917,5229,0,0,0,0,25.18520737,1,1,1,1,1,0,0,0,0,0,1,3,1,1,1,22,34,3,6,13
0.072342292,673,0.156716418,0.252087683,0.239970097,0.226067871,0.23880597,0.189979123,0.18913531,0.185547864,2,4,2,2,2,0.76119403,0.588204593,0.573012709,0.570656762,0.23880597,0.388830898,0.371791677,0.368732061,134,1916,8026,5923,0,0,0,0,24.50993568,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,24,31,5,12,17
0.01457015,674,0.202764977,0.255754476,0.248428061,0.254462243,0.228110599,0.205626598,0.183701147,0.195652174,2,7,0,2,2,0.714285714,0.61943734,0.594624584,0.607551487,0.244239631,0.358056266,0.351251387,0.360183066,434,1955,8111,4370,0,0,0,0,24.56282555,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,25,35,5,14,19
0.001336967,675,0.383333333,0.27953715,0.27097875,0.257302515,0.208333333,0.206455542,0.184116643,0.191008382,4,12,0,0,2,0.791666667,0.626674787,0.639056926,0.642875286,0.208333333,0.348964677,0.32759423,0.323850648,120,1642,6447,3937,0,0,0,0,25.0976046,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,26,44,4,14,20
0.002534557,676,0.694444444,0.315120712,0.279960219,0.270821367,0,0.179161372,0.185479861,0.191843768,5,18,0,0,2,0.888888889,0.688691233,0.667826952,0.664273406,0.111111111,0.297331639,0.303000166,0.303561172,36,787,6033,3482,0,0,0,0,29.12369194,1,2,0,0,0,0,3,0,0,0,1,3,0,0,0,32,50,2,12,19
0.017198102,677,0.367346939,0.335877863,0.283849635,0.290876242,0,0.13740458,0.184302123,0.17570009,10,22,0,2,3,0.857142857,0.816793893,0.695266272,0.697831978,0.142857143,0.183206107,0.272885486,0.269196025,49,393,5746,2214,0,0,0,0,31.8380488,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,35,55,2,9,21
0.042203818,678,0.42,0.296146045,0.266708861,0.247344111,0.14,0.152129817,0.168227848,0.151039261,10,23,2,3,8,0.78,0.807302231,0.728734177,0.712009238,0.22,0.162271805,0.228227848,0.229561201,50,493,7900,4330,0,0,0,0,33.62078818,1,3,0,0,0,1,4,0,0,0,1,4,0,0,0,37,63,1,10,17
0.064890195,679,0.179487179,0.274117647,0.239086876,0.264674744,0.230769231,0.191176471,0.139401746,0.169391836,14,21,2,3,10,0.769230769,0.757647059,0.689924145,0.713210211,0.141025641,0.198235294,0.27672821,0.245382896,78,1700,13974,8501,0,0,0,0,35.87253118,1,2,0,0,0,1,4,0,0,1,1,4,0,0,0,29,64,1,8,23
0.07106692,680,0.26566416,0.291561713,0.194591388,0.250133962,0.203007519,0.209487825,0.105156474,0.166863144,14,21,2,6,12,0.769423559,0.750209908,0.638651308,0.700460829,0.203007519,0.215575147,0.331438177,0.257207159,399,4764,20227,9331,0,0,0,0,37.41712677,1,2,0,0,0,1,4,0,1,1,1,4,0,0,0,24,67,1,15,21
0.059981801,681,0.245847176,0.285656971,0.194068824,0.2445,0.187707641,0.20661986,0.106127017,0.1603,14,28,0,8,14,0.626245847,0.748645938,0.62342628,0.6687,0.315614618,0.217853561,0.340529703,0.2826,602,4985,21446,10000,0,0,0,0,37.78349518,1,2,0,0,0,1,4,0,1,1,1,4,0,0,0,24,56,2,15,21
0.036695844,682,0.320512821,0.266210799,0.199138429,0.253759739,0.230769231,0.198302287,0.103255318,0.150298967,14,30,0,6,14,0.628205128,0.689460033,0.596882356,0.60654104,0.320512821,0.270219288,0.365501621,0.34625838,78,4241,22517,11038,0,0,0,0,37.39266312,0,2,0,0,0,1,6,0,1,1,0,4,0,0,0,29,52,2,8,22
0.013908352,683,0.033333333,0.238677536,0.225752247,0.308250306,0.208333333,0.102807971,0.103126221,0.136427198,19,32,0,4,8,0.383333333,0.340126812,0.554708871,0.489075336,0.383333333,0.59692029,0.410082063,0.476577521,120,2208,25590,11442,0,0,0,0,36.80868073,0,2,0,0,0,1,4,0,1,1,0,3,0,0,0,31,46,0,7,20
0.001086443,684,0.330508475,0.375358166,0.228343348,0.32349962,0.059322034,0.062082139,0.097855169,0.109648012,17,28,0,2,7,0.165254237,0.192295447,0.524628273,0.361990377,0.775423729,0.760585801,0.44449318,0.598885794,236,3141,22799,7898,0,0,0,0,34.28286224,0,2,0,0,0,3,8,0,0,1,0,3,0,0,0,28,50,1,5,16
8.57E-06,685,0.321428571,0.434362216,0.229808546,0.349563046,0.071428571,0.053923392,0.086661595,0.108891663,15,28,0,0,9,0.25,0.162885831,0.461265373,0.328755722,0.75,0.80178505,0.498922277,0.633236232,56,2689,15774,7209,0,0,0.000253582,0.000554862,30.66004776,0,1,0,0,0,3,7,0,0,2,0,2,0,0,0,21,47,3,5,12
0,686,0.65625,0.502024291,0.325050016,0.37758595,0,0.039329092,0.122459724,0.109986605,15,24,0,0,9,0.21875,0.179872759,0.407812994,0.332341122,0.78125,0.792943898,0.539538802,0.638934365,32,1729,9497,6719,0,0,0.000421186,0.000595327,30.69562035,0,1,0,0,0,2,7,0,0,2,0,2,0,0,0,14,42,2,5,14
0,687,0.179487179,0.440251572,0.3409993,0.387102381,0.051282051,0.073899371,0.127247257,0.120632713,11,21,0,0,9,0.448717949,0.355345912,0.407307962,0.375108639,0.5,0.614779874,0.544945132,0.592386581,78,636,8566,5753,0,0,0.000466962,0.000695289,31.89354897,0,0,0,0,0,2,7,0,0,2,0,1,0,0,0,16,38,2,5,14
0,688,0.72,0.427260813,0.336903603,0.333176581,0.16,0.099606815,0.145840095,0.154949447,11,18,0,0,9,0.44,0.393184797,0.493021746,0.565483188,0.56,0.576671035,0.456237152,0.378791441,25,763,9243,4253,0,0,0.00043276,0.000940513,33.53592163,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,19,27,0,2,13
0,689,0.641025641,0.367048055,0.250813547,0.254878869,0.102564103,0.160640732,0.142943232,0.124495289,11,14,0,0,9,0.538461538,0.574370709,0.528504279,0.488055182,0.461538462,0.375286041,0.407255635,0.450874832,39,2185,8297,5944,0,0,0.000482102,0.000672948,35.4811676,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,18,23,0,2,4
0,690,0.322222222,0.232334782,0.237271854,0.243421053,0.174074074,0.122112966,0.131878688,0.124480609,11,11,0,0,0,0.665432099,0.469700434,0.501440922,0.473684211,0.269135802,0.475417334,0.42884589,0.46433518,810,4373,7287,5776,0,0,0.000548923,0,37.41896164,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,23,0,2,2
0,691,0.158347676,0.217003288,0.237380628,0.222985518,0.187607573,0.120244246,0.130059118,0.125510583,0,11,0,0,0,0.617900172,0.45866604,0.490829165,0.472707018,0.309810671,0.487552842,0.444141276,0.463423691,581,4258,6597,5386,0,0,0,0,38.22476959,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,20,0,0,2
0,692,0.15060241,0.147668394,0.219928479,0.214357531,0.084337349,0.08623242,0.131339402,0.120852604,0,11,0,0,0,0.108433735,0.341968912,0.487808843,0.468731148,0.86746988,0.606957809,0.44473342,0.472149608,166,2702,6152,4973,0,0,0,0,38.3776474,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,13,0,0,0
0,693,0,0.117886179,0.215636364,0.148432288,0,0.101626016,0.128,0.085056704,0,2,0,0,0,0,0.134146341,0.482909091,0.342228152,1,0.833333333,0.457818182,0.599733155,4,246,5500,2998,0,0,0,0,38.46504669,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0
0,694,0,0.061538462,0.153678982,0.121447028,0,0.107692308,0.092517852,0.093023256,0,0,0,0,0,0,0.169230769,0.360447066,0.186046512,1,0.769230769,0.583359205,0.746770026,7,65,3221,387,0,0,0,0,38.35610001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,698,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,8,8,8,0,0,0,0,38.44401779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,699,1,0.5,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,1,1,1,1,4,8,12,12,0,0,0,0,38.47276428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,701,0,0,0.316455696,0.333333333,1,1,0.405063291,0.426666667,0,0,0,0,0,0,0,0.405063291,0.426666667,1,1,0.594936709,0.573333333,4,4,79,75,0,0,0,0,38.51593918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,703,0.313432836,0.313432836,0.295774648,0.295774648,0.417910448,0.417910448,0.450704225,0.450704225,0,0,0,0,0,0.47761194,0.47761194,0.450704225,0.450704225,0.52238806,0.52238806,0.549295775,0.549295775,67,67,71,71,0,0,0,0,39.15174471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666157652,790,0.114503817,0.204498978,0.240039841,0.209597742,0.251908397,0.194274029,0.194687915,0.17548812,2,11,0,2,2,0.389312977,0.344580777,0.38313413,0.442954599,0.610687023,0.614519427,0.56686587,0.478475653,131,978,15060,4251,0,0,0,0,25.26845535,1,4,0,1,1,0,5,0,0,0,4,7,0,1,1,14,55,0,2,4
0.556189706,791,0.230769231,0.231549815,0.260394282,0.209656372,0.230769231,0.179889299,0.191815379,0.177033493,2,10,2,2,2,0.507692308,0.38099631,0.399420723,0.456067856,0.384615385,0.589483395,0.552929085,0.469551979,65,1084,10703,4598,0,0,0,0,25.37261032,1,3,1,1,1,0,4,0,0,0,1,6,1,1,1,14,54,0,3,8
0.40734303,792,0.305660377,0.246215139,0.252997498,0.218855219,0.2,0.167330677,0.191753644,0.18146376,2,6,2,2,2,0.294339623,0.414342629,0.440696972,0.520290626,0.664150943,0.553784861,0.510049168,0.412192096,265,1255,11593,5643,0,0,0,0,25.25126778,1,1,1,1,1,0,0,0,0,0,1,4,1,1,1,18,41,3,7,11
0.224523389,793,0.237288136,0.246769487,0.252311522,0.232635983,0.118644068,0.187161317,0.192300853,0.184100418,2,4,2,2,2,0.378531073,0.54772822,0.471105974,0.552301255,0.598870056,0.417674031,0.479463016,0.384435146,177,2399,11248,5975,0,0,0,0,24.86507957,1,1,1,1,1,0,0,0,0,0,1,3,1,1,1,19,37,7,7,15
0.084273163,794,0.325955734,0.258591065,0.24051603,0.262463009,0.171026157,0.206185567,0.185336569,0.192123833,2,5,0,2,2,0.474849095,0.611254296,0.559841615,0.600500797,0.511066398,0.360824742,0.383062971,0.365581607,497,2328,7829,4393,0,0,0,0,24.78830231,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,20,44,5,11,16
0.026752416,795,0.213114754,0.270622287,0.260150622,0.27248747,0.267759563,0.206464062,0.187950229,0.187021894,4,18,0,0,2,0.557377049,0.650747709,0.60821873,0.647322606,0.442622951,0.321755909,0.355271775,0.324452651,183,2073,6108,3791,0,0,0,0,26.08775627,1,1,0,0,1,0,3,0,0,0,1,2,0,0,1,23,58,6,9,17
0.027551018,796,0,0.314321926,0.266973941,0.283569641,0.16,0.183776933,0.190923595,0.188490409,5,18,0,0,2,0.72,0.73130545,0.646162028,0.673616903,0.28,0.263624842,0.323169651,0.296914095,25,789,5641,3597,0,0,0,0,30.13670829,1,2,0,0,0,0,4,0,0,0,1,3,0,0,0,29,72,2,9,18
0.068419955,797,0.222222222,0.32177264,0.272913562,0.299804305,0,0.104046243,0.188152012,0.17925636,5,20,0,0,3,0.888888889,0.759152216,0.687779434,0.709980431,0.111111111,0.219653179,0.279433681,0.259491194,63,519,5368,2555,0,0,0,0,31.57535369,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,36,69,3,5,21
0.119472585,798,0.20754717,0.282857143,0.262200707,0.283955857,0.20754717,0.121428571,0.166557634,0.172113752,15,22,0,3,5,0.79245283,0.748571429,0.727463038,0.768887946,0.20754717,0.194285714,0.227528457,0.192275042,53,700,7643,4712,0,0,0,0,33.64603149,0,2,0,0,0,1,4,0,0,0,0,4,0,0,0,36,67,1,11,21
0.156963286,799,0.359550562,0.278863233,0.277577126,0.287843503,0.157303371,0.181616341,0.16523702,0.190149045,18,20,3,5,5,0.831460674,0.78374778,0.711888638,0.77713088,0.123595506,0.171847247,0.250639579,0.189217513,89,2252,13290,8588,0,0,0,0,36.00382501,0,2,0,0,0,1,5,0,0,1,0,4,0,0,0,29,69,7,19,24
0.171007958,800,0.304093567,0.288778585,0.267552448,0.284372237,0.179824561,0.206878213,0.162377622,0.191865606,20,20,5,5,8,0.814327485,0.783903563,0.701748252,0.768125553,0.144736842,0.186491757,0.26034965,0.196396994,684,5641,14300,9048,0,0,0,0,37.63363716,0,2,0,0,0,1,4,0,1,1,1,4,0,0,0,29,67,13,21,22
0.150600491,801,0.314357472,0.2848568,0.261832162,0.272803086,0.239012139,0.207511576,0.161673074,0.183988325,20,29,3,5,8,0.791963165,0.780826616,0.677383004,0.733555718,0.193386354,0.189332876,0.278337531,0.221932659,2389,5831,15086,9593,0,0,0,0,37.44041275,0,2,0,0,0,1,4,1,1,1,1,4,0,0,0,30,60,14,19,22
0.109748541,802,0.149837134,0.271872445,0.265584107,0.277857075,0.172638436,0.195625511,0.160123721,0.171281758,14,32,2,3,8,0.781758958,0.701553557,0.643706876,0.663241031,0.182410423,0.260834015,0.310314061,0.292320868,307,4892,16812,10509,0,0,0,0,36.82234985,0,2,0,0,0,1,6,1,1,1,1,4,0,0,0,33,57,7,17,23
0.058354598,803,0.150900901,0.257712566,0.288643216,0.316114041,0.072072072,0.106471031,0.150854271,0.148896237,19,36,0,2,5,0.317567568,0.33559067,0.581407035,0.518455626,0.641891892,0.601956358,0.376834171,0.442398785,444,2658,19900,11189,0,0,0,0,35.92608063,0,2,0,0,0,2,9,0,1,1,1,4,0,0,0,34,63,0,14,24
0.015533687,804,0.298642534,0.356439256,0.299901042,0.327507128,0.083710407,0.100328347,0.152861051,0.126936903,17,38,0,0,11,0.175339367,0.273257935,0.545899063,0.39370274,0.785067873,0.69025903,0.416787939,0.562414776,884,5482,17179,8067,0,0,0,0,33.70597893,0,1,0,0,0,3,7,0,0,1,1,2,0,0,0,31,68,3,7,23
0.000974596,805,0.5604053,0.377517393,0.296167867,0.324041812,0.027279813,0.110948371,0.140037343,0.12568442,15,32,0,7,11,0.11847233,0.300073233,0.466791144,0.383897461,0.859703819,0.674112047,0.482884325,0.567197611,1283,5462,11247,8036,0,0,0.00035565,0.00049776,30.29678871,0,0,0,0,0,3,7,0,0,2,1,1,0,0,0,25,61,5,11,14
0,806,0.336842105,0.394350282,0.317915118,0.349001332,0.073684211,0.120451977,0.140328574,0.125432756,13,24,0,9,11,0.294736842,0.346440678,0.44484647,0.388415446,0.589473684,0.631638418,0.502346959,0.572037284,95,4425,10226,7510,0,0.000903955,0.00039116,0.000532623,29.95174774,0,0,0,0,0,2,7,0,2,2,0,2,0,0,0,20,52,5,14,14
0,807,0.333333333,0.362158167,0.317501689,0.3498793,0.12962963,0.149297857,0.147794189,0.136541943,11,22,0,9,11,0.462962963,0.521064302,0.482382469,0.433011467,0.462962963,0.448632668,0.46819191,0.520368135,54,1353,10359,6628,0,0.002956393,0.000386138,0.0006035,31.08612045,0,0,0,0,0,2,7,0,2,2,0,2,0,0,0,21,45,2,14,16
0,808,0.606060606,0.351794872,0.317780338,0.300474834,0.070707071,0.142564103,0.152745776,0.171889839,11,18,0,9,11,0.464646465,0.524102564,0.531490015,0.604558405,0.535353535,0.390769231,0.415898618,0.326495726,99,975,10416,5265,0,0.004102564,0.000384025,0.000759734,32.7023085,0,0,0,0,0,2,6,0,2,2,0,2,0,0,0,21,34,2,7,19
0,809,0.387096774,0.324490581,0.240630324,0.2405473,0.161290323,0.1668589,0.150340716,0.132558482,11,16,0,0,11,0.477419355,0.632833526,0.56367121,0.515815801,0.451612903,0.29373318,0.371592845,0.412240694,155,2601,9392,6797,0,0,0.000425894,0.000588495,34.69037445,0,0,0,0,0,2,6,0,2,2,0,1,0,0,0,20,32,2,2,13
0,810,0.329129887,0.273042929,0.230563978,0.241625655,0.177805801,0.175820707,0.141782899,0.130814415,11,15,0,0,6,0.626733922,0.649305556,0.542753184,0.499126846,0.320302648,0.271464646,0.388720437,0.435148436,793,3168,8245,6299,0,0,0.000485143,0,36.57559052,0,0,0,0,0,2,6,0,0,2,0,1,0,0,0,15,30,0,2,7
0,811,0.202312139,0.262449529,0.231325301,0.223396999,0.225433526,0.171938089,0.141231593,0.132673943,7,14,0,0,0,0.855491329,0.633243607,0.533868809,0.497100955,0.063583815,0.30013459,0.403480589,0.435197817,173,2972,7470,5864,0,0,0,0,37.53267319,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,28,0,0,2
